Region,Month Year,Age,Sex,Homicide (Murder),Other Homicide,Attempted Murder,Conspiracy to Murder,Manslaughter (excl. by driving),Manslaughter Unlawful Striking Causing Death,Driving Causing Death,Assault,Grievous Assault,Serious Assault,Serious Assault (Other),Common Assault',Sexual Offences,Rape and Attempted Rape,Other Sexual Offences,Robbery,Armed Robbery,Unarmed Robbery,Other Offences Against the Person,Kidnapping & Abduction etc.,Extortion,Stalking,Life Endangering Acts,Voluntary Assisted Dying,Offences Against the Person,Unlawful Entry,Unlawful Entry With Intent - Dwelling,Unlawful Entry Without Violence - Dwelling,Unlawful Entry With Violence - Dwelling,Unlawful Entry With Intent - Shop,Unlawful Entry With Intent - Other,Arson,Other Property Damage,Unlawful Use of Motor Vehicle,Other Theft (excl. Unlawful Entry),Stealing from Dwellings,Shop Stealing,Vehicles (steal from/enter with intent),Other Stealing,Fraud,Fraud by Computer,Fraud by Cheque,Fraud by Credit Card,Identity Fraud,Other Fraud,Handling Stolen Goods,Possess Property Suspected Stolen,Receiving Stolen Property,Possess etc. Tainted Property,Other Handling Stolen Goods,Offences Against Property,Drug Offences,Trafficking Drugs,Possess Drugs,Produce Drugs,Sell Supply Drugs,Other Drug Offences,Prostitution Offences,Found in Places Used for Purpose of Prostitution Offences,Have Interest in Premises Used for Prostitution Offences,Knowingly Participate in Provision Prostitution Offences,Public Soliciting,Procuring Prostitution,Permit Minor to be at a Place Used for Prostitution Offences,Advertising Prostitution,Other Prostitution Offences,Liquor (excl. Drunkenness),Gaming Racing & Betting Offences,Breach Domestic Violence Protection Order,Trespassing and Vagrancy,Weapons Act Offences,Unlawful Possess Concealable Firearm,Unlawful Possess Firearm - Other,Bomb Possess and/or use of,Possess and/or use other weapons; restricted items,Weapons Act Offences - Other,Good Order Offences,Disobey Move-on Direction,Resist Incite Hinder Obstruct Police,Fare Evasion,Public Nuisance,Stock Related Offences,Traffic and Related Offences,Dangerous Operation of a Vehicle,Drink Driving,Disqualified Driving,Interfere with Mechanism of Motor Vehicle,Miscellaneous Offences,Other Offences,Total
South Eastern,Jan-05,Adult,Male,0,2,2,0,0,0,0,130,12,57,16,45,12,1,11,12,5,7,29,7,3,4,15,0,185,65,43,34,9,9,13,1,74,32,127,4,43,37,43,69,3,5,12,0,49,61,9,6,42,4,429,362,2,180,15,14,151,0,0,0,0,0,0,0,0,0,13,0,118,14,51,5,14,1,22,9,409,6,165,14,224,0,718,21,491,206,0,15,1700,6718
South Eastern,Jan-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Jan-05,Juvenile,Female,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1,1,0,0,0,0,1,3,41,1,36,1,3,14,0,0,0,0,14,3,1,2,0,0,63,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,14,0,6,2,6,0,4,0,4,0,0,0,25,267
South Eastern,Jan-05,Juvenile,Male,0,0,0,0,0,0,0,16,4,6,1,5,1,0,1,3,0,3,1,0,0,0,1,0,21,32,17,17,0,2,13,0,32,24,45,3,19,12,11,18,0,0,0,0,18,8,3,1,4,0,159,35,0,19,0,1,15,0,0,0,0,0,0,0,0,0,1,0,1,12,4,0,0,0,4,0,35,2,10,7,16,0,17,1,13,3,0,1,106,804
South Eastern,Jan-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Feb-05,Adult,Female,0,1,0,0,0,0,1,28,1,12,2,13,0,0,0,0,0,0,4,0,0,0,4,0,33,21,17,15,2,0,4,1,13,11,97,2,53,13,29,84,0,8,33,0,43,21,1,6,14,0,248,97,0,38,7,1,51,6,0,0,5,0,1,0,0,0,2,0,7,1,5,0,1,1,3,0,27,1,16,1,9,0,87,1,66,20,0,1,233,1523
South Eastern,Feb-05,Adult,Male,0,2,2,0,0,0,0,92,4,54,11,23,21,6,15,13,8,5,25,0,0,8,17,0,153,156,76,67,9,28,52,5,75,46,185,11,59,53,62,209,0,12,66,0,131,63,4,16,40,3,739,319,1,153,12,5,148,2,0,0,1,0,1,0,0,0,18,0,120,14,40,1,11,0,21,7,209,5,95,4,105,0,430,13,271,145,1,16,1168,5962
South Eastern,Feb-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Feb-05,Juvenile,Female,0,0,0,0,0,0,0,8,0,6,0,2,1,0,1,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,2,27,3,17,2,5,55,0,0,4,0,51,2,0,1,1,0,90,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,2,2,0,1,0,1,0,0,3,17,337
South Eastern,Feb-05,Juvenile,Male,0,0,0,0,0,0,0,12,2,4,1,5,2,0,2,6,1,5,3,0,0,0,3,0,23,102,57,57,0,15,30,0,43,21,67,1,22,15,29,79,1,0,4,0,74,15,3,7,5,0,327,26,0,10,0,0,16,0,0,0,0,0,0,0,0,0,5,0,1,7,8,0,0,0,6,2,41,1,14,10,16,0,15,4,10,1,0,2,105,1343
South Eastern,Feb-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Mar-05,Adult,Female,0,0,0,0,0,0,0,21,2,4,3,12,1,0,1,1,1,0,2,0,0,0,2,0,25,10,5,4,1,2,3,0,11,3,61,3,37,4,17,42,2,0,14,0,26,18,2,2,13,1,145,98,0,34,7,2,55,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,0,3,1,48,0,27,1,20,0,144,2,117,25,0,5,307,1409
South Eastern,Mar-05,Adult,Male,0,2,2,0,0,0,0,116,13,54,11,38,22,2,20,14,9,5,16,1,0,1,14,0,170,99,38,31,7,29,32,0,92,45,180,4,59,49,68,96,1,7,8,0,80,74,8,16,50,0,586,347,2,163,20,9,153,0,0,0,0,0,0,0,0,0,8,0,79,10,41,0,7,0,25,9,271,10,123,4,134,0,573,14,364,193,2,17,1346,6093
South Eastern,Mar-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Mar-05,Juvenile,Female,0,0,0,0,0,0,0,4,0,1,0,3,1,0,1,0,0,0,1,0,0,0,1,0,6,11,5,5,0,2,4,0,4,5,30,2,25,1,2,25,0,0,0,0,25,2,0,1,0,1,77,10,0,4,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,9,0,7,0,2,0,0,0,0,0,0,0,22,309
South Eastern,Mar-05,Juvenile,Male,0,0,0,0,0,0,0,15,1,7,1,6,3,1,2,10,7,3,1,0,0,0,1,0,29,41,10,10,0,10,21,1,84,30,102,8,42,18,34,16,0,0,0,0,16,13,4,4,4,1,287,40,0,18,1,2,19,0,0,0,0,0,0,0,0,0,7,0,0,19,3,0,0,0,2,1,60,0,34,7,19,0,18,3,13,2,0,10,157,1278
South Eastern,Mar-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Apr-05,Adult,Female,0,0,0,0,0,0,0,21,0,9,4,8,0,0,0,1,1,0,1,0,0,0,1,0,23,20,17,16,1,1,2,0,7,10,99,4,65,8,22,61,0,6,15,0,40,20,0,6,14,0,217,112,0,47,5,1,59,0,0,0,0,0,0,0,0,0,1,0,8,0,5,0,2,0,2,1,48,1,24,2,21,0,79,1,58,20,0,3,256,1476
South Eastern,Apr-05,Adult,Male,0,2,2,0,0,0,0,100,6,47,8,39,21,4,17,6,5,1,18,3,2,4,9,0,147,128,66,63,3,20,42,5,70,45,181,10,70,47,54,82,0,11,8,0,63,51,5,8,38,0,562,396,1,189,14,15,177,0,0,0,0,0,0,0,0,0,10,1,88,19,44,1,14,1,19,9,210,4,98,4,104,0,516,18,336,162,0,15,1299,5837
South Eastern,Apr-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
South Eastern,Apr-05,Juvenile,Female,0,0,0,0,0,0,0,7,0,4,1,2,0,0,0,3,0,3,0,0,0,0,0,0,10,6,1,1,0,1,4,1,2,8,40,1,33,4,2,14,0,0,1,0,13,1,1,0,0,0,72,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,1,0,2,0,4,0,1,3,0,0,20,288
South Eastern,Apr-05,Juvenile,Male,0,0,0,0,0,0,0,23,2,12,3,6,4,1,3,8,1,7,6,0,0,0,6,0,41,40,16,15,1,6,18,1,65,71,109,1,39,37,32,11,0,0,1,0,10,9,2,1,4,2,306,36,0,15,0,2,19,0,0,0,0,0,0,0,0,0,2,0,0,11,7,0,3,0,4,0,28,0,10,8,10,0,9,3,4,2,0,4,97,1194
South Eastern,Apr-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,May-05,Adult,Female,0,0,0,0,0,0,0,13,1,3,1,8,0,0,0,1,0,1,2,0,0,0,2,0,16,6,5,5,0,0,1,0,8,7,58,1,36,6,15,78,0,2,35,0,41,28,4,6,18,0,185,112,2,48,9,3,50,3,0,0,2,0,0,0,1,0,0,0,8,1,6,0,0,0,6,0,42,3,27,4,8,0,89,3,68,18,0,1,262,1369
South Eastern,May-05,Adult,Male,1,2,2,0,0,0,0,92,7,40,6,39,40,16,24,10,6,4,18,1,0,2,15,0,163,138,61,57,4,32,45,2,73,44,169,7,47,59,56,127,0,22,23,0,82,52,7,12,31,2,605,469,5,222,18,23,201,0,0,0,0,0,0,0,0,0,11,5,78,16,41,3,7,2,25,4,213,14,86,4,109,0,431,12,251,168,0,18,1282,5963
South Eastern,May-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
South Eastern,May-05,Juvenile,Female,0,0,0,0,0,0,0,18,0,8,1,9,1,0,1,3,0,3,1,0,0,1,0,0,23,8,1,1,0,2,5,0,8,8,44,1,37,5,1,12,0,0,0,0,12,5,1,3,1,0,85,15,0,9,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,19,365
South Eastern,May-05,Juvenile,Male,0,0,0,0,0,0,0,8,2,2,0,4,5,1,4,5,2,3,2,0,1,0,1,0,20,71,14,14,0,12,45,1,83,37,91,4,33,39,15,11,0,0,0,0,11,8,2,2,4,0,302,45,0,23,1,2,19,0,0,0,0,0,0,0,0,0,2,0,0,25,7,0,0,0,6,1,29,0,16,3,10,0,16,3,7,6,0,4,128,1212
South Eastern,May-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Jun-05,Adult,Female,0,0,0,0,0,0,0,16,0,2,3,11,0,0,0,1,0,1,6,0,0,0,6,0,23,13,9,9,0,2,2,0,15,5,66,2,33,8,23,32,0,1,7,0,24,13,0,4,9,0,144,106,1,47,1,2,55,1,0,0,1,0,0,0,0,0,1,0,8,4,4,1,0,0,3,0,38,0,23,2,13,0,149,2,122,25,0,4,315,1418
South Eastern,Jun-05,Adult,Male,0,0,0,0,0,0,0,71,6,26,4,35,25,7,18,14,10,4,18,2,1,2,13,0,128,142,84,82,2,22,36,14,65,55,216,4,54,82,76,134,0,11,58,0,65,64,7,22,32,3,690,340,2,168,14,6,150,0,0,0,0,0,0,0,0,0,9,1,65,11,41,4,10,0,22,5,237,2,113,6,116,0,597,19,399,179,0,14,1315,6249
South Eastern,Jun-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Jun-05,Juvenile,Female,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,4,0,1,3,0,6,8,46,0,38,4,4,9,0,0,1,0,8,6,1,3,2,0,83,14,0,5,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,15,0,6,5,4,0,2,0,0,2,0,0,34,359
South Eastern,Jun-05,Juvenile,Male,0,0,0,0,0,0,0,19,0,9,4,6,1,0,1,1,1,0,3,1,0,0,2,0,24,57,14,13,1,11,32,1,94,22,100,1,29,40,30,14,0,0,12,0,2,9,3,4,2,0,297,51,0,24,0,2,25,0,0,0,0,0,0,0,0,0,1,0,0,16,1,0,0,0,1,0,33,0,15,6,12,0,20,5,8,7,0,4,126,1217
South Eastern,Jun-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Jul-05,Adult,Female,0,2,0,0,1,0,1,24,2,8,2,12,0,0,0,0,0,0,2,1,0,0,1,0,28,4,3,3,0,1,0,1,3,6,74,3,49,9,13,26,0,3,3,0,20,15,2,1,12,0,129,147,5,66,1,7,68,8,0,0,6,0,0,0,0,2,0,0,5,0,4,0,0,0,4,0,53,0,32,1,20,0,112,1,79,32,0,3,332,1452
South Eastern,Jul-05,Adult,Male,0,1,0,0,1,0,0,97,6,53,14,24,26,6,20,7,4,3,26,1,0,3,22,0,157,149,98,90,8,13,38,4,79,41,394,9,37,213,135,135,6,16,47,0,66,63,8,12,40,3,865,406,11,192,8,17,178,3,0,0,1,0,0,0,0,2,9,0,68,11,56,8,11,1,30,6,254,3,123,13,115,0,497,6,304,186,1,14,1318,6892
South Eastern,Jul-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Jul-05,Juvenile,Female,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6,3,3,0,0,3,0,7,1,42,0,32,7,3,3,0,0,0,0,3,3,0,1,2,0,62,14,0,6,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,5,3,0,0,0,3,0,5,0,3,1,1,0,0,0,0,0,0,0,29,279
South Eastern,Jul-05,Juvenile,Male,0,0,0,0,0,0,0,29,0,18,1,10,3,0,3,16,11,5,3,1,0,0,2,0,51,43,13,13,0,10,20,4,74,39,91,0,29,43,19,6,0,0,0,0,6,17,4,4,9,0,274,46,0,23,0,1,22,0,0,0,0,0,0,0,0,0,5,0,0,10,5,0,0,0,5,0,34,0,15,8,11,0,8,4,4,0,0,5,113,1190
South Eastern,Jul-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Aug-05,Adult,Female,0,0,0,0,0,0,0,13,1,6,1,5,0,0,0,1,1,0,3,0,0,0,3,0,17,3,2,2,0,0,1,1,10,8,68,2,46,3,17,29,1,2,5,0,21,18,3,3,11,1,137,88,0,41,5,1,41,0,0,0,0,0,0,0,0,0,1,0,6,2,3,0,0,0,3,0,43,0,29,1,13,0,89,0,59,30,0,3,235,1138
South Eastern,Aug-05,Adult,Male,1,2,1,0,0,0,1,79,5,44,1,29,31,6,25,16,15,1,9,1,0,3,5,0,138,77,42,39,3,11,24,1,95,40,180,10,62,41,67,116,0,11,11,0,94,56,3,14,35,4,565,398,5,174,19,17,183,1,0,0,0,0,0,0,1,0,6,0,76,9,41,2,5,1,25,8,208,0,105,6,97,0,550,16,328,206,0,13,1302,5816
South Eastern,Aug-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Aug-05,Juvenile,Female,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,1,0,0,0,2,8,33,1,30,2,0,3,0,0,0,0,3,0,0,0,0,0,49,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,0,3,5,1,0,4,1,3,0,0,1,23,222
South Eastern,Aug-05,Juvenile,Male,0,1,0,0,0,0,1,27,0,12,2,13,5,1,4,9,5,4,3,0,0,0,3,0,45,19,10,9,1,2,7,2,85,40,87,4,23,34,26,5,0,0,0,0,5,2,0,1,1,0,240,28,0,15,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,8,9,0,0,2,6,1,33,0,13,11,9,0,17,5,7,5,0,3,102,1029
South Eastern,Aug-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Sep-05,Adult,Female,1,0,0,0,0,0,0,20,0,10,2,8,0,0,0,5,5,0,2,0,1,0,1,0,28,9,6,5,1,0,3,1,16,9,105,5,60,10,30,60,0,4,6,0,50,20,0,2,17,1,220,112,1,47,2,1,61,0,0,0,0,0,0,0,0,0,2,0,4,1,5,1,0,0,2,2,42,0,23,1,18,0,75,2,44,29,0,3,244,1445
South Eastern,Sep-05,Adult,Male,1,0,0,0,0,0,0,72,3,37,4,28,15,4,11,13,10,3,14,0,1,1,12,0,115,69,27,24,3,14,28,3,155,24,173,5,62,42,64,89,1,5,8,0,75,64,10,7,45,2,577,400,4,166,17,15,198,5,0,0,3,0,2,0,0,0,12,0,78,13,53,3,8,0,27,15,259,5,129,11,114,0,437,18,240,179,0,17,1274,5622
South Eastern,Sep-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Sep-05,Juvenile,Female,0,0,0,0,0,0,0,10,0,5,0,5,0,0,0,1,1,0,0,0,0,0,0,0,11,6,3,3,0,2,1,0,6,0,49,1,46,0,2,8,0,0,0,0,8,0,0,0,0,0,69,8,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,0,6,4,1,0,1,0,1,0,0,1,23,304
South Eastern,Sep-05,Juvenile,Male,0,0,0,0,0,0,0,29,1,19,1,8,2,1,1,4,4,0,1,0,0,0,1,0,36,51,24,23,1,4,23,3,62,16,72,1,7,39,25,11,0,0,1,0,10,4,2,0,2,0,219,32,0,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,6,4,0,31,0,14,1,16,0,5,1,3,1,0,9,95,976
South Eastern,Sep-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
South Eastern,Oct-05,Adult,Female,0,0,0,0,0,0,0,22,3,7,4,8,0,0,0,1,0,1,3,0,1,1,1,0,26,7,7,7,0,0,0,1,10,5,73,3,48,6,16,44,0,1,5,0,38,38,8,4,25,1,178,70,0,27,5,0,38,8,2,0,6,0,0,0,0,0,2,0,6,3,3,0,1,1,1,0,48,0,26,0,22,1,90,1,63,26,0,5,236,1294
South Eastern,Oct-05,Adult,Male,0,0,0,0,0,0,0,78,4,43,7,24,24,7,17,10,4,6,8,1,0,1,6,0,120,66,45,39,6,9,12,3,81,58,206,14,37,86,69,87,0,0,29,0,58,59,2,11,44,2,560,329,3,161,18,8,139,6,1,0,5,0,0,0,0,0,10,0,69,18,41,4,7,1,26,3,360,7,132,4,217,0,503,27,280,196,0,21,1357,5896
South Eastern,Oct-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Eastern,Oct-05,Juvenile,Female,0,0,0,0,0,0,0,9,2,1,1,5,0,0,0,2,2,0,1,0,0,0,1,0,12,4,2,2,0,1,1,0,4,5,55,0,53,0,2,1,0,0,0,0,1,1,0,0,1,0,70,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,10,0,5,1,4,0,6,0,6,0,0,0,27,315
South Eastern,Oct-05,Juvenile,Male,0,0,0,0,0,0,0,20,0,12,2,6,7,2,5,18,7,11,2,0,0,0,2,0,47,25,15,15,0,3,7,1,39,31,68,3,13,33,19,7,0,0,0,0,7,6,2,1,3,0,177,26,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,3,0,40,2,13,8,17,0,12,3,5,4,0,4,98,894
South Eastern,Oct-05,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
South Eastern,Nov-05,Adult,Female,0,1,1,0,0,0,0,23,0,9,5,9,0,0,0,2,0,2,4,0,0,0,4,0,30,8,8,7,1,0,0,1,9,5,87,2,55,7,23,45,0,0,5,0,40,26,5,6,15,0,181,128,1,59,1,2,65,11,0,1,9,0,1,0,0,0,2,0,8,2,6,1,1,0,3,1,42,0,19,0,23,0,106,0,80,26,0,4,309,1537
South Eastern,Nov-05,Adult,Male,1,1,0,0,0,0,1,99,10,46,10,33,18,5,13,13,7,6,16,2,0,2,12,0,148,78,33,27,6,11,34,7,100,48,158,9,57,49,43,62,0,8,2,0,52,52,6,7,37,2,505,410,1,202,15,19,173,16,1,4,8,0,3,0,0,0,7,0,68,21,61,9,16,0,27,9,553,7,154,15,377,0,526,23,343,160,0,27,1689,6780
South Eastern,Nov-05,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,4,12
South Eastern,Nov-05,Juvenile,Female,0,0,0,0,0,0,0,10,1,0,2,7,0,0,0,7,3,4,1,0,0,0,1,0,18,2,0,0,0,0,2,1,10,5,51,1,46,2,2,13,0,0,9,0,4,1,0,1,0,0,83,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,1,0,19,1,6,0,12,0,2,0,1,1,0,1,34,382
South Eastern,Nov-05,Juvenile,Male,0,0,0,0,0,0,0,38,2,21,4,11,3,1,2,8,4,4,12,3,0,0,9,0,61,25,7,5,2,3,15,6,185,25,66,2,25,21,18,1,0,0,0,0,1,11,3,2,5,1,319,56,0,27,0,3,26,0,0,0,0,0,0,0,0,0,8,0,1,18,11,0,0,0,11,0,123,1,29,7,86,0,13,1,6,6,0,9,239,1612
