Collection year,Semester,Region,Year Level,Indigenous status,SDA type,Reason description,SDA count
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Substance Misconduct involving tobacco,3
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,19
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,2
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Cancellation,Refusal to participate in the program of instruction,32
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,3
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,7
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,10
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,3
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Property Misconduct involving own property,5
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,6
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,3
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,3
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,2
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,2
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,21
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,6
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Long Suspension,Substance Misconduct involving other legal substances,1
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,5
2019,Semester 2,Far North Queensland,Year 11,Non-Indigenous,Cancellation,Refusal to participate in the program of instruction,13
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Absences,1
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,2
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,3
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Refusal to participate in the program of instruction,2
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,2
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,4
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,6
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Long Suspension,Persistently disruptive behaviour adversely affecting others,1
2019,Semester 2,Far North Queensland,Year 12,Indigenous,Cancellation,Refusal to participate in the program of instruction,3
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Absences,2
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,6
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Property Misconduct involving own property,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,7
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,6
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,5
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,2
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,7
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 12,Non-Indigenous,Cancellation,Refusal to participate in the program of instruction,5
2020,Semester 1,Far North Queensland,Prep Year,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,2
2020,Semester 1,Far North Queensland,Prep Year,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2020,Semester 1,Far North Queensland,Prep Year,Indigenous,Short Suspension,Refusal to participate in the program of instruction,1
2020,Semester 1,Far North Queensland,Prep Year,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,1
2020,Semester 1,Far North Queensland,Prep Year,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,1
2020,Semester 1,Far North Queensland,Prep Year,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2020,Semester 1,Far North Queensland,Prep Year,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2020,Semester 1,Far North Queensland,Prep Year,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2020,Semester 1,Far North Queensland,Year 1,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,5
2020,Semester 1,Far North Queensland,Year 1,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,3
2020,Semester 1,Far North Queensland,Year 1,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2020,Semester 1,Far North Queensland,Year 1,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,9
2020,Semester 1,Far North Queensland,Year 1,Indigenous,Short Suspension,Property Misconduct involving other's property,3
2020,Semester 1,Far North Queensland,Year 1,Indigenous,Short Suspension,Refusal to participate in the program of instruction,2
2020,Semester 1,Far North Queensland,Year 1,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2020,Semester 1,Far North Queensland,Year 1,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,2
2020,Semester 1,Far North Queensland,Year 1,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,2
2020,Semester 1,Far North Queensland,Year 1,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,7
2020,Semester 1,Far North Queensland,Year 1,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2020,Semester 1,Far North Queensland,Year 1,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,3
2020,Semester 1,Far North Queensland,Year 1,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,2
2020,Semester 1,Far North Queensland,Year 1,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,5
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,1
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,2
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,6
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,18
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Property Misconduct involving other's property,1
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Refusal to participate in the program of instruction,3
2020,Semester 1,Far North Queensland,Year 2,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2020,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,1
2020,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,1
2020,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2020,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2020,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,6
2020,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,4
2020,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2020,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,5
2020,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,1
2020,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,5
2020,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,8
2020,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,30
